Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
801,GPU_2,4194304,128,52398,good,reduction,0.0119315,0.0001335,89.47
802,GPU_2,4194304,129,34354,bad,reduction,0.011857,0.000129,92.05000000000001
803,GPU_2,4194304,608,9539,good,reduction,0.0118715,0.0002605,45.575
804,GPU_2,4194304,1024,8050,good,reduction,0.0118905,0.0002735,43.47
805,GPU_2,4194304,350,20540,bad,reduction,0.0119005,0.000411,36.15
806,GPU_2,4194304,896,9148,good,reduction,0.011869999999999999,0.0002635,45.105000000000004
807,GPU_2,4194304,224,29872,good,reduction,0.0118575,0.0001585,74.845
808,GPU_2,4194304,448,12278,good,reduction,0.0119,0.0001565,76.08
809,GPU_2,4194304,941,5530,bad,reduction,0.0119145,0.00018649999999999998,63.8
810,GPU_2,4194304,993,6661,bad,reduction,0.0118825,0.00021799999999999999,54.489999999999995
811,GPU_2,4194304,973,4562,bad,reduction,0.0118785,0.0001565,75.99
812,GPU_2,4194304,477,10074,bad,reduction,0.011893,0.00013250000000000002,89.785
813,GPU_2,4194304,601,10718,bad,reduction,0.0118935,0.00028,42.545
814,GPU_2,4194304,544,9414,good,reduction,0.011883999999999999,0.0002555,46.519999999999996
815,GPU_2,4194304,460,11561,bad,reduction,0.0121955,0.0001535,79.515
816,GPU_2,4194304,544,9095,good,reduction,0.011871,0.00025100000000000003,47.285
817,GPU_2,4194304,393,15751,bad,reduction,0.0121455,0.0001945,62.445
818,GPU_2,4194304,597,10494,bad,reduction,0.011897999999999999,0.0002795,42.59
819,GPU_2,4194304,635,10174,bad,reduction,0.011883999999999999,0.000268,44.31
820,GPU_2,4194304,928,8685,good,reduction,0.011880499999999999,0.0002645,44.92
821,GPU_2,4194304,241,27088,bad,reduction,0.011894,0.0001455,81.72
822,GPU_2,4194304,320,19006,good,reduction,0.01188,0.00015450000000000001,76.87
823,GPU_2,4194304,544,12682,good,reduction,0.011871,0.0003225,36.81
824,GPU_2,4194304,182,23226,bad,reduction,0.01188,0.000109,109.35
825,GPU_2,4194304,1015,6271,bad,reduction,0.011898,0.000205,58.015
826,GPU_2,4194304,65,65252,good,reduction,0.011890000000000001,0.00013250000000000002,89.72
827,GPU_2,4194304,928,6963,good,reduction,0.011856499999999999,0.000225,52.635
828,GPU_2,4194304,992,8276,good,reduction,0.011903500000000001,0.00026500000000000004,44.96
829,GPU_2,4194304,913,8201,bad,reduction,0.0118835,0.00025949999999999997,45.785
830,GPU_2,4194304,288,27577,good,reduction,0.0118675,0.00020600000000000002,57.685
831,GPU_2,4194304,1024,5650,good,reduction,0.011879,0.00019549999999999998,60.71
832,GPU_2,4194304,759,7201,bad,reduction,0.011893500000000001,0.000208,57.175
833,GPU_2,4194304,128,44584,good,reduction,0.0118895,0.000117,101.46000000000001
834,GPU_2,4194304,672,9147,good,reduction,0.011885,0.0014514999999999999,25.64
835,GPU_2,4194304,330,15673,bad,reduction,0.0118575,0.001924,7.039999999999999
836,GPU_2,4194304,832,7093,good,reduction,0.0118545,0.0026645,4.45
837,GPU_2,4194304,883,6764,bad,reduction,0.011888,0.000211,56.295
838,GPU_2,4194304,280,16981,bad,reduction,0.0118745,0.00030000000000000003,54.92
839,GPU_2,4194304,905,8179,bad,reduction,0.011907500000000001,0.002082,6.17
840,GPU_2,4194304,876,9002,bad,reduction,0.01188,0.000262,45.365
841,GPU_2,4194304,544,10113,good,reduction,0.011896,0.000266,44.7
842,GPU_2,4194304,325,24076,bad,reduction,0.0118755,0.0015395,24.865
843,GPU_2,4194304,514,14994,bad,reduction,0.011882,0.0007845,20.93
844,GPU_2,4194304,997,6261,bad,reduction,0.011881,0.00020800000000000001,57.18
845,GPU_2,4194304,1024,6146,good,reduction,0.011876999999999999,0.00021250000000000002,55.81
846,GPU_2,4194304,672,11733,good,reduction,0.011870499999999999,0.00077,23.88
847,GPU_2,4194304,416,14594,good,reduction,0.0119145,0.000175,68.12
848,GPU_2,4194304,99,49946,bad,reduction,0.011875,0.00012649999999999998,93.77000000000001
849,GPU_2,4194304,224,30639,good,reduction,0.0119115,0.002634,4.525
850,GPU_2,4194304,320,18138,good,reduction,0.0118655,0.003294,3.705
851,GPU_2,4194304,971,6946,bad,reduction,0.011903,0.00022,54.055
852,GPU_2,4194304,682,8694,bad,reduction,0.0119005,0.00024249999999999999,49.03
853,GPU_2,4194304,418,10239,bad,reduction,0.011903500000000001,0.000135,88.14500000000001
854,GPU_2,4194304,640,11518,good,reduction,0.011863499999999999,0.002726,4.355
855,GPU_2,4194304,384,15190,good,reduction,0.011903500000000001,0.003398,3.71
856,GPU_2,4194304,320,24235,good,reduction,0.0118765,0.0026195000000000003,4.529999999999999
857,GPU_2,4194304,128,46761,good,reduction,0.011887,0.0019914999999999998,50.154999999999994
858,GPU_2,4194304,877,7414,bad,reduction,0.011888,0.000221,53.754999999999995
859,GPU_2,4194304,448,14311,good,reduction,0.0118765,0.00017549999999999998,67.755
860,GPU_2,4194304,452,11053,bad,reduction,0.011868,0.001511,14.614999999999998
861,GPU_2,4194304,671,8963,bad,reduction,0.0119085,0.002685,4.4350000000000005
862,GPU_2,4194304,780,9233,bad,reduction,0.011863,0.0004225,32.515
