Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
1,GPU_5,1030,448,4,good,addition,1.5e-05,0.0022175,0.01
2,GPU_5,1035,224,10,good,addition,2e-05,0.002218,0.01
3,GPU_5,1041,512,5,good,addition,1.45e-05,0.002218,0.01
4,GPU_5,1048,47,33,bad,addition,1.45e-05,0.002218,0.01
5,GPU_5,1053,640,4,good,addition,1.45e-05,0.002218,0.01
6,GPU_5,1055,320,8,good,addition,1.45e-05,0.002218,0.01
7,GPU_5,1058,352,6,good,addition,1.45e-05,0.002218,0.01
8,GPU_5,1059,128,14,good,addition,1.65e-05,0.002218,0.01
9,GPU_5,1071,657,4,bad,addition,1.4999999999999999e-05,0.002218,0.01
10,GPU_5,1073,384,3,good,addition,1.55e-05,0.002218,0.01
11,GPU_5,1081,882,4,bad,addition,1.5e-05,0.002218,0.01
12,GPU_5,1108,75,26,bad,addition,1.55e-05,0.0022185,0.01
13,GPU_5,1125,224,6,good,addition,1.4999999999999999e-05,0.0022175,0.01
14,GPU_5,1133,1024,4,good,addition,1.45e-05,0.002218,0.01
15,GPU_5,1137,384,4,good,addition,1.3e-05,0.002221,0.01
16,GPU_5,1138,680,4,bad,addition,1.6e-05,0.002218,0.01
17,GPU_5,1140,736,4,good,addition,1.65e-05,0.0022185,0.01
18,GPU_5,1145,928,4,good,addition,1.6e-05,0.002218,0.01
19,GPU_5,1157,175,8,bad,addition,1.4999999999999999e-05,0.002218,0.01
20,GPU_5,1194,480,6,good,addition,1.65e-05,0.002218,0.01
21,GPU_5,1204,256,5,good,addition,9.5e-06,0.0022175,0.005
22,GPU_5,1212,896,4,good,addition,1.7e-05,0.002218,0.01
23,GPU_5,1237,864,3,good,addition,1.6e-05,0.0022185,0.01
24,GPU_5,1242,207,7,bad,addition,1.25e-05,0.0022175,0.005
25,GPU_5,1243,576,6,good,addition,1.7e-05,0.002218,0.01
26,GPU_5,1245,96,16,good,addition,1.6e-05,0.002218,0.01
27,GPU_5,1253,288,9,good,addition,1.65e-05,0.0022175,0.01
28,GPU_5,1255,881,2,bad,addition,1.7e-05,0.002218,0.01
29,GPU_5,1258,793,3,bad,addition,1.7e-05,0.002217,0.01
30,GPU_5,1273,232,11,bad,addition,1.65e-05,0.0022175,0.01
31,GPU_5,1275,497,4,bad,addition,1.8e-05,0.002218,0.01
32,GPU_5,1295,992,2,good,addition,1.65e-05,0.0022199999999999998,0.01
33,GPU_5,1302,608,4,good,addition,1.6e-05,0.0022175,0.01
34,GPU_5,1307,672,3,good,addition,1.55e-05,0.0022185,0.01
35,GPU_5,1321,896,2,good,addition,1.75e-05,0.002218,0.01
36,GPU_5,1324,480,4,good,addition,1.75e-05,0.002218,0.01
37,GPU_5,1339,224,6,good,addition,1.75e-05,0.0022175,0.01
38,GPU_5,1340,832,3,good,addition,1.7e-05,0.0022175,0.01
39,GPU_5,1368,296,10,bad,addition,1.8e-05,0.002218,0.01
40,GPU_5,1378,954,3,bad,addition,1.55e-05,0.002218,0.01
41,GPU_5,1382,992,3,good,addition,1.55e-05,0.002218,0.01
42,GPU_5,1385,928,2,good,addition,2.3500000000000002e-05,0.0022175,0.01
