Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
1,GPU_3,100,314,1,bad,multiplication,0.0039059999999999997,9.5e-06,401.865
2,GPU_3,101,516,1,bad,multiplication,0.0040395,1e-05,394.48
3,GPU_3,102,453,1,bad,multiplication,0.0041645,8e-06,516.53
4,GPU_3,103,480,2,good,multiplication,0.004281500000000001,7e-06,597.3050000000001
5,GPU_3,104,512,2,good,multiplication,0.004380500000000001,7e-06,611.12
6,GPU_3,105,327,2,bad,multiplication,0.004531,8.5e-06,537.4200000000001
7,GPU_3,106,336,2,bad,multiplication,0.004656,6.5000000000000004e-06,701.665
8,GPU_3,107,51,3,bad,multiplication,0.0047895,8.5e-06,568.085
9,GPU_3,108,73,2,bad,multiplication,0.0049225,9e-06,540.8050000000001
10,GPU_3,109,98,4,bad,multiplication,0.0050550000000000005,1.0500000000000001e-05,471.845
11,GPU_3,110,490,1,bad,multiplication,0.005209500000000001,1e-05,508.74
12,GPU_3,111,552,1,bad,multiplication,0.0053355,1e-05,521.0450000000001
13,GPU_3,113,78,4,bad,multiplication,0.0056255,7e-06,783.065
14,GPU_3,114,729,2,bad,multiplication,0.005996,9e-06,649.485
15,GPU_3,115,800,2,good,multiplication,0.005945000000000001,6.5000000000000004e-06,898.46
16,GPU_3,116,395,2,bad,multiplication,0.0061010000000000005,8.5e-06,723.285
17,GPU_3,118,832,2,good,multiplication,0.006419,8e-06,795.93
18,GPU_3,119,704,2,good,multiplication,0.0065685,7.5e-06,887.9399999999999
19,GPU_3,120,352,2,good,multiplication,0.0067155,8e-06,833.9
20,GPU_3,121,160,1,good,multiplication,0.006911499999999999,9.5e-06,712.45
21,GPU_3,122,421,1,bad,multiplication,0.007101,6.5000000000000004e-06,1073.25
22,GPU_3,123,352,1,good,multiplication,0.0072815,8e-06,902.9100000000001
23,GPU_3,124,64,4,good,multiplication,0.007419,9.5e-06,763.405
24,GPU_3,125,220,1,bad,multiplication,0.007605,8.5e-06,880.365
25,GPU_3,127,736,2,good,multiplication,0.007989,8.5e-06,947.69
26,GPU_3,128,138,1,bad,multiplication,0.0092285,8.000000000000001e-06,1201.71
27,GPU_3,129,832,2,good,multiplication,0.008352,8e-06,1071.87
28,GPU_3,130,1024,2,good,multiplication,0.0085585,7.499999999999999e-06,1174.9
29,GPU_3,131,416,2,good,multiplication,0.008749,9e-06,1010.5049999999999
30,GPU_3,132,937,1,bad,multiplication,0.008944500000000001,7.499999999999999e-06,1216.755
31,GPU_3,133,210,1,bad,multiplication,0.009150499999999999,9.5e-06,1016.3299999999999
32,GPU_3,134,93,3,bad,multiplication,0.00937,9.5e-06,1035.6299999999999
33,GPU_3,135,390,2,bad,multiplication,0.009577,8.5e-06,1109.3899999999999
34,GPU_3,137,32,10,good,multiplication,0.010097499999999999,2.5e-05,410.87
35,GPU_3,138,690,1,bad,multiplication,0.0102275,9.5e-06,1144.175
36,GPU_3,139,993,1,bad,multiplication,0.010433000000000001,1.0500000000000001e-05,984.0
37,GPU_3,141,902,2,bad,multiplication,0.010878,1.15e-05,970.125
38,GPU_3,142,319,2,bad,multiplication,0.011125,1.6e-05,787.9100000000001
39,GPU_3,143,192,1,good,multiplication,0.0113545,1e-05,1093.5900000000001
40,GPU_3,144,576,2,good,multiplication,0.011544,7.499999999999999e-06,1552.825
41,GPU_3,145,576,2,good,multiplication,0.0118435,9e-06,1356.895
42,GPU_3,146,725,2,bad,multiplication,0.012305,9e-06,1400.2350000000001
43,GPU_3,147,973,1,bad,multiplication,0.0123365,9e-06,1369.245
44,GPU_3,148,911,2,bad,multiplication,0.0125565,9e-06,1419.245
45,GPU_3,149,324,2,bad,multiplication,0.012832,9.5e-06,1448.425
46,GPU_3,150,896,1,good,multiplication,0.013105499999999999,1e-05,1282.545
47,GPU_3,151,824,2,bad,multiplication,0.013339,7.499999999999999e-06,1785.29
48,GPU_3,152,576,1,good,multiplication,0.0135665,1.5e-05,1229.06
49,GPU_3,153,256,2,good,multiplication,0.0139035,9e-06,1622.02
50,GPU_3,154,256,2,good,multiplication,0.0141795,8.5e-06,1664.5900000000001
51,GPU_3,155,384,2,good,multiplication,0.0144265,9.5e-06,1588.43
52,GPU_3,156,823,2,bad,multiplication,0.014804000000000001,7.499999999999999e-06,2022.77
53,GPU_3,157,759,1,bad,multiplication,0.015005000000000001,1.1e-05,1370.385
54,GPU_3,158,288,1,good,multiplication,0.015300500000000002,7.499999999999999e-06,2001.8400000000001
55,GPU_3,159,928,2,good,multiplication,0.015563500000000001,9.5e-06,1749.81
56,GPU_3,160,865,2,bad,multiplication,0.016001,9e-06,1891.6950000000002
57,GPU_3,161,1012,2,bad,multiplication,0.016166,7e-06,2196.85
58,GPU_3,162,756,2,bad,multiplication,0.016484,9e-06,1905.8049999999998
59,GPU_3,163,791,1,bad,multiplication,0.016774,9e-06,1941.665
60,GPU_3,164,326,1,bad,multiplication,0.0171055,7e-06,2365.6549999999997
61,GPU_3,165,416,2,good,multiplication,0.0173815,1.1e-05,1558.99
62,GPU_3,166,992,2,good,multiplication,0.017768,1.1e-05,1660.03
63,GPU_3,168,32,7,good,multiplication,0.018285500000000003,3.2e-05,585.775
64,GPU_3,169,32,7,good,multiplication,0.018679,3.5e-05,536.4749999999999
65,GPU_3,171,983,2,bad,multiplication,0.020616500000000003,7e-06,2850.7299999999996
66,GPU_3,172,571,1,bad,multiplication,0.019687,1.7e-05,1298.825
67,GPU_3,173,1024,1,good,multiplication,0.02003,9.5e-06,2231.095
68,GPU_3,174,256,1,good,multiplication,0.020401000000000002,1.1e-05,1835.385
69,GPU_3,175,859,1,bad,multiplication,0.020727000000000002,7e-06,2872.73
70,GPU_3,176,336,2,bad,multiplication,0.020983,9e-06,2386.9849999999997
71,GPU_3,177,350,2,bad,multiplication,0.021449,9.5e-06,2388.36
72,GPU_3,178,651,1,bad,multiplication,0.0220225,9.5e-06,2434.6549999999997
73,GPU_3,179,896,1,good,multiplication,0.022172499999999998,1.1e-05,2010.06
74,GPU_3,181,416,2,good,multiplication,0.0229315,8.5e-06,2758.5550000000003
75,GPU_3,182,512,1,good,multiplication,0.023355,7.499999999999999e-06,3111.065
76,GPU_3,183,301,2,bad,multiplication,0.0237425,9e-06,2767.5600000000004
77,GPU_3,184,672,1,good,multiplication,0.0239955,1.1e-05,2142.4750000000004
78,GPU_3,185,623,1,bad,multiplication,0.0244835,8e-06,3006.4350000000004
79,GPU_3,186,832,2,good,multiplication,0.025354,8e-06,3308.31
80,GPU_3,187,814,2,bad,multiplication,0.025287999999999998,1.55e-05,2091.855
81,GPU_3,190,928,1,good,multiplication,0.0265315,1.1e-05,2322.455
82,GPU_3,191,350,1,bad,multiplication,0.026913,1.1e-05,2462.6549999999997
83,GPU_3,193,320,2,good,multiplication,0.027791000000000003,8e-06,3509.62
84,GPU_3,194,1024,1,good,multiplication,0.0282495,8e-06,3648.455
85,GPU_3,195,416,1,good,multiplication,0.030859,1.7e-05,2107.37
86,GPU_3,196,916,2,bad,multiplication,0.029069499999999998,9e-06,3366.4849999999997
87,GPU_3,197,777,1,bad,multiplication,0.030072500000000002,1.1e-05,2736.125
88,GPU_3,198,1024,2,good,multiplication,0.030026999999999998,1.5e-05,2709.165
89,GPU_3,199,896,1,good,multiplication,0.030462000000000003,7e-06,4212.505
90,GPU_3,200,512,2,good,multiplication,0.0307955,8e-06,3944.365
91,GPU_3,201,68,4,bad,multiplication,0.0313735,9.5e-06,3391.1000000000004
92,GPU_3,203,320,1,good,multiplication,0.032383999999999996,9.5e-06,3508.19
93,GPU_3,204,960,2,good,multiplication,0.0328755,9.5e-06,3673.665
94,GPU_3,205,992,2,good,multiplication,0.037337999999999996,9.5e-06,4091.83
95,GPU_3,207,1011,2,bad,multiplication,0.0342535,9.5e-06,3822.83
96,GPU_3,208,352,2,good,multiplication,0.034588999999999995,1.4000000000000001e-05,3113.8500000000004
97,GPU_3,209,672,1,good,multiplication,0.03535,9.5e-06,3893.125
98,GPU_3,210,672,2,good,multiplication,0.035968,9.5e-06,4058.3999999999996
99,GPU_3,211,960,2,good,multiplication,0.03635,9.5e-06,3890.825
100,GPU_3,213,768,1,good,multiplication,0.037406499999999995,9.5e-06,4084.48
101,GPU_3,214,795,1,bad,multiplication,0.037937,1.1e-05,3581.8050000000003
102,GPU_3,215,864,1,good,multiplication,0.038467,1.1e-05,3548.435
103,GPU_3,216,692,1,bad,multiplication,0.038848,7e-06,5444.055
104,GPU_3,217,850,2,bad,multiplication,0.039588,9.5e-06,4360.14
105,GPU_3,218,1024,1,good,multiplication,0.040151,7e-06,5588.985
106,GPU_3,219,832,2,good,multiplication,0.0406795,8e-06,5046.66
107,GPU_3,220,448,1,good,multiplication,0.041163000000000005,9e-06,4676.015
108,GPU_3,221,864,1,good,multiplication,0.041803,1.0500000000000001e-05,3971.96
109,GPU_3,222,201,3,bad,multiplication,0.042538,1.0500000000000001e-05,4052.84
110,GPU_3,223,768,1,good,multiplication,0.042889,9.5e-06,4750.485000000001
111,GPU_3,225,215,3,bad,multiplication,0.04413,7e-06,6090.9349999999995
112,GPU_3,226,306,1,bad,multiplication,0.044816499999999995,1.1e-05,4052.81
113,GPU_3,227,512,1,good,multiplication,0.0453315,9e-06,5203.525
114,GPU_3,228,800,1,good,multiplication,0.046050999999999995,7e-06,6298.005
115,GPU_3,229,352,1,good,multiplication,0.0465005,7.499999999999999e-06,6135.3150000000005
116,GPU_3,230,704,1,good,multiplication,0.047187,1.1e-05,4395.700000000001
117,GPU_3,231,125,2,bad,multiplication,0.0478185,9e-06,5405.575
118,GPU_3,233,256,1,good,multiplication,0.049121,9e-06,5607.8
119,GPU_3,234,96,6,good,multiplication,0.050020499999999996,9.5e-06,5605.85
120,GPU_3,235,864,1,good,multiplication,0.050352,9.5e-06,5657.084999999999
121,GPU_3,236,640,2,good,multiplication,0.050991,9e-06,5934.110000000001
122,GPU_3,237,617,2,bad,multiplication,0.051697,7e-06,7102.8
123,GPU_3,238,931,1,bad,multiplication,0.0523855,9e-06,6103.9
124,GPU_3,239,192,3,good,multiplication,0.053906499999999996,9e-06,6141.275
125,GPU_3,240,352,1,good,multiplication,0.053455,7.499999999999999e-06,7154.325
126,GPU_3,241,576,2,good,multiplication,0.059854000000000004,9e-06,6889.610000000001
127,GPU_3,243,224,2,good,multiplication,0.055811,7.499999999999999e-06,7473.605
128,GPU_3,244,910,1,bad,multiplication,0.0565515,9e-06,6471.79
129,GPU_3,246,349,1,bad,multiplication,0.058133000000000004,7e-06,7934.4
130,GPU_3,248,832,2,good,multiplication,0.059124499999999997,9.5e-06,6696.139999999999
131,GPU_3,249,256,1,good,multiplication,0.0601605,1.0500000000000001e-05,5681.07
132,GPU_3,250,1024,2,good,multiplication,0.0609605,9e-06,6915.969999999999
133,GPU_3,251,843,2,bad,multiplication,0.0617345,1.0500000000000001e-05,5839.5
134,GPU_3,256,432,2,bad,multiplication,0.0736915,8e-06,9778.635
135,GPU_3,257,288,2,good,multiplication,0.066574,9e-06,7641.23
136,GPU_3,259,66,5,bad,multiplication,0.06834000000000001,9e-06,7930.32
137,GPU_3,260,32,16,good,multiplication,0.0689585,6.4e-05,1079.275
138,GPU_3,261,832,1,good,multiplication,0.0704725,7e-06,9751.395
139,GPU_3,262,1017,1,bad,multiplication,0.0716675,9.5e-06,7939.465
140,GPU_3,263,301,1,bad,multiplication,0.072022,7e-06,9638.905
141,GPU_3,264,238,2,bad,multiplication,0.072683,1.0500000000000001e-05,6890.615
142,GPU_3,266,1024,1,good,multiplication,0.075056,1.0500000000000001e-05,7129.4400000000005
143,GPU_3,267,256,2,good,multiplication,0.07602500000000001,9e-06,8776.485
144,GPU_3,268,384,1,good,multiplication,0.07635549999999999,9e-06,8721.29
145,GPU_3,271,192,3,good,multiplication,0.08039199999999999,9e-06,9366.699999999999
146,GPU_3,272,480,1,good,multiplication,0.08024700000000001,9e-06,9149.44
147,GPU_3,273,161,2,bad,multiplication,0.089352,1.0500000000000001e-05,8501.630000000001
148,GPU_3,274,350,2,bad,multiplication,0.083051,7.499999999999999e-06,11566.49
149,GPU_3,275,352,1,good,multiplication,0.08395749999999999,1.2e-05,7110.975
150,GPU_3,277,44,8,bad,multiplication,0.086097,9.5e-06,9642.045
151,GPU_3,278,608,2,good,multiplication,0.08723,9.5e-06,9090.475
152,GPU_3,280,480,1,good,multiplication,0.08870600000000001,9.5e-06,9585.61
153,GPU_3,281,672,2,good,multiplication,0.09033749999999999,9.999999999999999e-06,9642.59
154,GPU_3,283,352,2,good,multiplication,0.0929305,9.5e-06,9862.915
155,GPU_3,284,217,2,bad,multiplication,0.0932325,9e-06,10363.175
156,GPU_3,285,32,10,good,multiplication,0.095078,6.4e-05,1490.095
157,GPU_3,286,316,1,bad,multiplication,0.096325,8e-06,12137.73
158,GPU_3,288,524,1,bad,multiplication,0.1091985,8e-06,13985.8
159,GPU_3,289,169,4,bad,multiplication,0.0991895,9.5e-06,10603.455
160,GPU_3,290,224,4,good,multiplication,0.1003125,9.5e-06,10806.33
161,GPU_3,291,466,2,bad,multiplication,0.1013825,1.2e-05,8488.64
162,GPU_3,296,887,1,bad,multiplication,0.1059205,7.499999999999999e-06,14089.025
163,GPU_3,297,672,1,good,multiplication,0.1081725,9e-06,12733.275000000001
164,GPU_3,299,64,10,good,multiplication,0.110761,8.5e-06,12929.130000000001
165,GPU_3,300,646,1,bad,multiplication,0.111041,1.0500000000000001e-05,10584.404999999999
166,GPU_3,301,928,2,good,multiplication,0.1126775,9e-06,12813.795
167,GPU_3,302,383,2,bad,multiplication,0.113813,7e-06,15565.77
168,GPU_3,303,314,1,bad,multiplication,0.1149265,7e-06,15970.465
169,GPU_3,304,290,3,bad,multiplication,0.115302,7.499999999999999e-06,15149.475
170,GPU_3,306,544,2,good,multiplication,0.118751,8.5e-06,13939.49
171,GPU_3,307,739,1,bad,multiplication,0.125003,9e-06,14646.79
172,GPU_3,308,202,4,bad,multiplication,0.12063099999999999,8e-06,15840.26
173,GPU_3,309,96,8,good,multiplication,0.1223875,9e-06,13951.335
174,GPU_3,311,155,4,bad,multiplication,0.12526299999999999,9.5e-06,14143.615
175,GPU_3,313,864,1,good,multiplication,0.127936,7e-06,17769.97
176,GPU_3,314,192,3,good,multiplication,0.129189,1.0500000000000001e-05,12044.474999999999
177,GPU_3,316,388,2,bad,multiplication,0.1317755,9.5e-06,14523.125
178,GPU_3,318,447,1,bad,multiplication,0.1344705,9.999999999999999e-06,14355.939999999999
179,GPU_3,320,832,1,good,multiplication,0.1549975,8e-06,20185.25
180,GPU_3,321,128,6,good,multiplication,0.13794,8e-06,17812.5
181,GPU_3,322,160,6,good,multiplication,0.13964300000000002,8e-06,17995.225
182,GPU_3,323,224,4,good,multiplication,0.14122400000000002,1.1e-05,12523.505000000001
183,GPU_3,324,436,1,bad,multiplication,0.1426555,9.5e-06,15514.580000000002
184,GPU_3,325,800,2,good,multiplication,0.143487,1e-05,13818.105
185,GPU_3,327,123,4,bad,multiplication,0.14696350000000002,7e-06,20412.835
186,GPU_3,328,225,3,bad,multiplication,0.14704299999999998,7.499999999999999e-06,19574.94
187,GPU_3,329,320,3,good,multiplication,0.149756,1.1e-05,13784.7
188,GPU_3,331,1024,2,good,multiplication,0.15433750000000002,8.5e-06,18065.955
189,GPU_3,332,444,2,bad,multiplication,0.15285749999999998,9.5e-06,16940.14
190,GPU_3,333,192,3,good,multiplication,0.15501900000000002,8e-06,19854.760000000002
191,GPU_3,335,801,2,bad,multiplication,0.15809450000000003,1.0500000000000001e-05,15069.45
192,GPU_3,336,73,6,bad,multiplication,0.15752100000000002,8.5e-06,18399.155
193,GPU_3,337,928,2,good,multiplication,0.162383,7.499999999999999e-06,21797.195
194,GPU_3,339,32,12,good,multiplication,0.164862,7.05e-05,2350.49
195,GPU_3,340,896,1,good,multiplication,0.1698925,8.5e-06,20217.525
196,GPU_3,344,658,2,bad,multiplication,0.1708405,9e-06,19291.03
197,GPU_3,345,813,2,bad,multiplication,0.17369600000000002,8.5e-06,20062.13
198,GPU_3,346,414,1,bad,multiplication,0.1746355,9e-06,20194.309999999998
199,GPU_3,347,384,2,good,multiplication,0.1754145,9e-06,20351.175
200,GPU_3,350,48,16,bad,multiplication,0.1808175,9.5e-06,19967.46
201,GPU_3,351,576,2,good,multiplication,0.18180000000000002,7e-06,26124.07
202,GPU_3,352,566,1,bad,multiplication,0.209488,1.0500000000000001e-05,20118.394999999997
203,GPU_3,354,256,3,good,multiplication,0.188397,7e-06,26176.52
204,GPU_3,355,142,3,bad,multiplication,0.1932335,9.5e-06,21585.615
205,GPU_3,356,928,2,good,multiplication,0.193814,7.499999999999999e-06,26025.78
206,GPU_3,357,288,2,good,multiplication,0.19423449999999998,1.45e-05,17749.545000000002
207,GPU_3,359,288,4,good,multiplication,0.196285,8.5e-06,23055.405
208,GPU_3,360,448,1,good,multiplication,0.19795400000000002,9e-06,22699.22
209,GPU_3,361,849,1,bad,multiplication,0.2006745,9.5e-06,21793.760000000002
210,GPU_3,362,805,1,bad,multiplication,0.20349699999999998,1.0500000000000001e-05,19395.8
211,GPU_3,364,96,4,good,multiplication,0.204781,8.5e-06,23900.46
212,GPU_3,366,224,4,good,multiplication,0.2150645,8.5e-06,24913.144999999997
213,GPU_3,367,757,1,bad,multiplication,0.209789,8.5e-06,25109.065000000002
214,GPU_3,368,192,3,good,multiplication,0.211156,7e-06,29481.684999999998
215,GPU_3,370,192,3,good,multiplication,0.2151165,7.499999999999999e-06,28858.36
216,GPU_3,371,742,1,bad,multiplication,0.219812,1.0500000000000001e-05,20683.89
217,GPU_3,372,448,2,good,multiplication,0.22448,9e-06,26119.42
218,GPU_3,373,160,4,good,multiplication,0.22315600000000002,9.5e-06,25171.57
219,GPU_3,375,799,1,bad,multiplication,0.22628150000000002,1.0500000000000001e-05,21222.885000000002
220,GPU_3,376,112,8,bad,multiplication,0.2249585,1.0500000000000001e-05,21368.79
221,GPU_3,378,384,1,good,multiplication,0.2310625,9e-06,26561.980000000003
222,GPU_3,380,546,1,bad,multiplication,0.2348805,7e-06,33009.770000000004
223,GPU_3,383,832,1,good,multiplication,0.2392675,7e-06,33756.835
224,GPU_3,384,416,2,good,multiplication,0.272011,1.0500000000000001e-05,25138.800000000003
225,GPU_3,388,576,1,good,multiplication,0.24931799999999998,1.0500000000000001e-05,23962.135000000002
226,GPU_3,389,523,1,bad,multiplication,0.2515455,9e-06,28838.160000000003
227,GPU_3,390,544,2,good,multiplication,0.2612525,1.0500000000000001e-05,24712.585
228,GPU_3,393,896,2,good,multiplication,0.2614305,9e-06,28666.085
229,GPU_3,395,128,8,good,multiplication,0.26686699999999997,9.5e-06,29526.415
230,GPU_3,396,864,1,good,multiplication,0.26654849999999997,8e-06,33875.285
231,GPU_3,397,992,2,good,multiplication,0.269353,9.5e-06,29891.855000000003
232,GPU_3,399,288,3,good,multiplication,0.2758395,1.1e-05,26121.265
233,GPU_3,401,608,2,good,multiplication,0.282787,8e-06,36898.244999999995
234,GPU_3,402,921,1,bad,multiplication,0.2813015,9.5e-06,29859.855000000003
235,GPU_3,403,192,4,good,multiplication,0.28884,9.999999999999999e-06,29770.165
236,GPU_3,404,931,1,bad,multiplication,0.28482549999999995,8e-06,36258.399999999994
237,GPU_3,412,704,1,good,multiplication,0.3061335,9.5e-06,32126.425
238,GPU_3,415,1024,1,good,multiplication,0.3132245,1.15e-05,27503.655
239,GPU_3,416,800,2,good,multiplication,0.347644,9.5e-06,38766.244999999995
240,GPU_3,417,736,2,good,multiplication,0.3204,7.499999999999999e-06,43165.75
241,GPU_3,418,172,4,bad,multiplication,0.33253600000000005,7.499999999999999e-06,44664.965
242,GPU_3,419,703,1,bad,multiplication,0.3386835,9e-06,38817.479999999996
243,GPU_3,422,1024,2,good,multiplication,0.337757,1.45e-05,30338.420000000002
244,GPU_3,423,704,2,good,multiplication,0.3378985,9e-06,37918.74
245,GPU_3,426,64,14,good,multiplication,0.341757,9e-06,39433.185
246,GPU_3,427,864,1,good,multiplication,0.35384499999999997,1.0500000000000001e-05,33035.744999999995
247,GPU_3,430,224,4,good,multiplication,0.352483,9e-06,39282.485
248,GPU_3,431,608,1,good,multiplication,0.3632295,1.0500000000000001e-05,34124.155
249,GPU_3,432,479,2,bad,multiplication,0.34988600000000003,1.5e-05,31075.125
250,GPU_3,434,96,6,good,multiplication,0.3612555,9.5e-06,39891.85
251,GPU_3,436,896,2,good,multiplication,0.3649715,9e-06,41389.74
252,GPU_3,440,964,1,bad,multiplication,0.3807685,7.499999999999999e-06,49354.100000000006
253,GPU_3,441,1024,2,good,multiplication,0.382922,9e-06,44158.740000000005
254,GPU_3,442,1014,1,bad,multiplication,0.3808255,9.999999999999999e-06,38389.97
255,GPU_3,445,192,4,good,multiplication,0.3936475,8.5e-06,45668.53
256,GPU_3,446,193,6,bad,multiplication,0.4002075,1.0500000000000001e-05,38153.740000000005
257,GPU_3,448,64,10,good,multiplication,0.43699350000000003,7.499999999999999e-06,58006.695
258,GPU_3,449,240,3,bad,multiplication,0.402289,8e-06,52933.38
259,GPU_3,450,418,4,bad,multiplication,0.41013449999999996,7e-06,55968.135
260,GPU_3,451,341,2,bad,multiplication,0.417818,9e-06,48771.395000000004
261,GPU_3,452,937,1,bad,multiplication,0.415944,7e-06,56644.51
262,GPU_3,453,960,2,good,multiplication,0.42277750000000003,9e-06,48629.369999999995
263,GPU_3,455,768,1,good,multiplication,0.4536715,1.1e-05,41285.32
264,GPU_3,457,630,1,bad,multiplication,0.4302495,7.499999999999999e-06,56432.64
265,GPU_3,458,992,2,good,multiplication,0.43921449999999995,7.499999999999999e-06,58526.82
266,GPU_3,459,449,4,bad,multiplication,0.46788799999999997,9e-06,52458.195
