Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
331,GPU_2,36202,279,206,bad,reduction,0.0001135,1.2499999999999999e-05,8.885
332,GPU_2,36271,736,54,good,reduction,0.000113,1.75e-05,6.87
333,GPU_2,36279,845,51,bad,reduction,0.0001125,1.3e-05,8.45
334,GPU_2,36487,64,910,good,reduction,0.0001145,1.4e-05,7.984999999999999
335,GPU_2,36681,896,58,good,reduction,0.000115,1.2e-05,9.36
336,GPU_2,36687,736,93,good,reduction,0.000114,1.35e-05,8.255
337,GPU_2,38183,64,657,good,reduction,0.00012,1.8e-05,6.984999999999999
338,GPU_2,39444,512,97,good,reduction,0.000124,1.3e-05,9.31
339,GPU_2,39626,896,75,good,reduction,0.00012350000000000002,1.35e-05,8.945
340,GPU_2,40031,960,69,good,reduction,0.000125,1.75e-05,7.585000000000001
341,GPU_2,40134,351,195,bad,reduction,0.00012350000000000002,2.2499999999999998e-05,6.575
342,GPU_2,40186,384,122,good,reduction,0.000125,1.2499999999999999e-05,9.780000000000001
343,GPU_2,40424,704,107,good,reduction,0.00012550000000000001,1.7e-05,8.015
344,GPU_2,40660,256,266,good,reduction,0.00012649999999999998,2.6000000000000002e-05,5.075
345,GPU_2,40766,128,451,good,reduction,0.00012649999999999998,1.2499999999999999e-05,9.895
346,GPU_2,42497,800,108,good,reduction,0.000131,1.2499999999999999e-05,10.25
347,GPU_2,42810,181,390,bad,reduction,0.000133,2.2e-05,6.18
348,GPU_2,43602,768,67,good,reduction,0.00013450000000000002,1.3e-05,10.105
349,GPU_2,44210,512,96,good,reduction,0.00013749999999999998,1.3e-05,10.329999999999998
350,GPU_2,44793,728,102,bad,reduction,0.00013949999999999998,1.35e-05,10.105
351,GPU_2,45318,408,116,bad,reduction,0.0001495,2.8499999999999998e-05,5.705
352,GPU_2,46347,32,1645,good,reduction,0.0001425,1.5e-05,9.275
353,GPU_2,47043,320,225,good,reduction,0.000145,1.75e-05,8.805
354,GPU_2,47320,896,78,good,reduction,0.000146,1.3e-05,10.97
355,GPU_2,47583,366,198,bad,reduction,0.0001475,1.35e-05,10.68
356,GPU_2,47941,913,99,bad,reduction,0.00015000000000000001,1.3e-05,11.265
357,GPU_2,48148,480,175,good,reduction,0.00015,1.2499999999999999e-05,11.755
358,GPU_2,49543,320,310,good,reduction,0.00015450000000000001,2.3e-05,8.15
359,GPU_2,49952,576,123,good,reduction,0.00015450000000000001,2.1000000000000002e-05,7.365
360,GPU_2,51003,96,996,good,reduction,0.0001585,1.4e-05,11.055
361,GPU_2,51050,832,84,good,reduction,0.0001595,1.7e-05,9.684999999999999
362,GPU_2,51107,845,100,bad,reduction,0.000157,1.85e-05,8.76
363,GPU_2,54679,295,351,bad,reduction,0.0002155,1.75e-05,13.77
364,GPU_2,55858,988,102,bad,reduction,0.0001745,1.75e-05,10.620000000000001
365,GPU_2,56349,983,107,bad,reduction,0.000223,1.35e-05,16.285
366,GPU_2,56814,74,1124,bad,reduction,0.000176,1.8e-05,10.245000000000001
367,GPU_2,57628,832,106,good,reduction,0.00017900000000000001,2e-05,8.739999999999998
368,GPU_2,57757,96,967,good,reduction,0.0001785,1.9e-05,10.01
369,GPU_2,58366,185,320,bad,reduction,0.0001795,1.7e-05,10.93
370,GPU_2,60370,64,1398,good,reduction,0.0001875,1.4999999999999999e-05,12.26
371,GPU_2,60392,98,1093,bad,reduction,0.000186,1.45e-05,12.555
372,GPU_2,61486,768,157,good,reduction,0.0001885,1.3000000000000001e-05,14.24
373,GPU_2,64318,922,104,bad,reduction,0.000199,1.85e-05,11.370000000000001
374,GPU_2,65949,120,553,bad,reduction,0.00021250000000000002,2.1000000000000002e-05,10.115
