Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
1,GPU_4,1030,448,4,good,reduction,6e-06,1.4e-05,0.42
2,GPU_4,1035,224,10,good,reduction,6e-06,1.3e-05,0.45
3,GPU_4,1041,512,5,good,reduction,5.5e-06,1.3e-05,0.42000000000000004
4,GPU_4,1048,47,33,bad,reduction,6e-06,1.3000000000000001e-05,0.47
5,GPU_4,1053,640,4,good,reduction,6e-06,1.3e-05,0.45999999999999996
6,GPU_4,1055,320,8,good,reduction,5.5e-06,1.3e-05,0.43
7,GPU_4,1058,352,6,good,reduction,6e-06,1.3e-05,0.47
8,GPU_4,1059,128,14,good,reduction,6e-06,1.2499999999999999e-05,0.475
9,GPU_4,1071,657,4,bad,reduction,6e-06,1.3e-05,0.46499999999999997
10,GPU_4,1073,384,3,good,reduction,6e-06,1.35e-05,0.45999999999999996
11,GPU_4,1081,882,4,bad,reduction,5.5e-06,1.35e-05,0.405
12,GPU_4,1108,75,26,bad,reduction,6.5000000000000004e-06,1.2499999999999999e-05,0.5349999999999999
13,GPU_4,1125,224,6,good,reduction,6e-06,1.2e-05,0.48
14,GPU_4,1133,1024,4,good,reduction,6.5000000000000004e-06,1.35e-05,0.475
15,GPU_4,1137,384,4,good,reduction,6e-06,1.2499999999999999e-05,0.46499999999999997
16,GPU_4,1138,680,4,bad,reduction,6e-06,1.3e-05,0.46499999999999997
17,GPU_4,1140,736,4,good,reduction,6e-06,1.3e-05,0.46
18,GPU_4,1145,928,4,good,reduction,6e-06,1.35e-05,0.44
19,GPU_4,1157,175,8,bad,reduction,6e-06,1.2499999999999999e-05,0.47
20,GPU_4,1194,480,6,good,reduction,6e-06,1.3e-05,0.45999999999999996
21,GPU_4,1204,256,5,good,reduction,6e-06,1.3e-05,0.475
22,GPU_4,1212,896,4,good,reduction,6e-06,1.3e-05,0.45
23,GPU_4,1237,864,3,good,reduction,6.5000000000000004e-06,1.4e-05,0.48
24,GPU_4,1242,207,7,bad,reduction,6.5000000000000004e-06,1.3e-05,0.505
25,GPU_4,1243,576,6,good,reduction,6.5000000000000004e-06,1.3e-05,0.49
26,GPU_4,1245,96,16,good,reduction,6.5000000000000004e-06,1.3e-05,0.52
27,GPU_4,1253,288,9,good,reduction,7e-06,1.35e-05,0.515
28,GPU_4,1255,881,2,bad,reduction,6e-06,1.35e-05,0.45499999999999996
29,GPU_4,1258,793,3,bad,reduction,6.5000000000000004e-06,1.3e-05,0.5
30,GPU_4,1273,232,11,bad,reduction,6.5000000000000004e-06,1.2499999999999999e-05,0.525
31,GPU_4,1275,497,4,bad,reduction,7e-06,1.2499999999999999e-05,0.56
