Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
896,GPU_4,4194304,849,7644,bad,subtraction,0.014683,0.00022150000000000002,66.32
897,GPU_4,4194304,278,22533,bad,subtraction,0.014707,0.00022150000000000002,66.39500000000001
898,GPU_4,4194304,177,37744,bad,subtraction,0.0146915,0.000234,62.785
899,GPU_4,4194304,719,5865,bad,subtraction,0.014718499999999999,0.0002095,70.32
900,GPU_4,4194304,416,12993,good,subtraction,0.0147175,0.0002185,67.41499999999999
901,GPU_4,4194304,448,13202,good,subtraction,0.0146865,0.000216,67.99000000000001
902,GPU_4,4194304,352,21675,good,subtraction,0.014717000000000001,0.000227,64.75
903,GPU_4,4194304,800,10119,good,subtraction,0.0147005,0.000235,62.605000000000004
904,GPU_4,4194304,864,6661,good,subtraction,0.014688,0.0002165,67.72
905,GPU_4,4194304,558,12104,bad,subtraction,0.014697,0.0002225,66.025
906,GPU_4,4194304,251,21117,bad,subtraction,0.0146865,0.000214,68.525
907,GPU_4,4194304,864,6028,good,subtraction,0.014682500000000001,0.00021250000000000002,69.11500000000001
908,GPU_4,4194304,544,13092,good,subtraction,0.0146795,0.000226,64.92
909,GPU_4,4194304,139,32379,bad,subtraction,0.0147065,0.000212,69.43
910,GPU_4,4194304,392,12987,bad,subtraction,0.0146875,0.000212,69.28999999999999
911,GPU_4,4194304,895,9047,bad,subtraction,0.014682,0.00023349999999999998,62.92
912,GPU_4,4194304,160,35863,good,subtraction,0.0147095,0.00022449999999999998,65.58
913,GPU_4,4194304,192,23401,good,subtraction,0.014727500000000001,0.000209,70.46000000000001
914,GPU_4,4194304,134,49782,bad,subtraction,0.014683,0.000242,60.72
915,GPU_4,4194304,1017,7343,bad,subtraction,0.0146725,0.0002265,64.71000000000001
916,GPU_4,4194304,208,34410,bad,subtraction,0.014735,0.000234,62.92
917,GPU_4,4194304,150,36408,bad,subtraction,0.014685,0.000222,66.235
918,GPU_4,4194304,854,5752,bad,subtraction,0.0146995,0.00021,69.92
919,GPU_4,4194304,267,17806,bad,subtraction,0.0146965,0.0002095,70.11
920,GPU_4,4194304,885,8339,bad,subtraction,0.014698,0.00022850000000000002,64.375
921,GPU_4,4194304,82,52272,bad,subtraction,0.014693999999999999,0.000212,69.315
922,GPU_4,4194304,704,10352,good,subtraction,0.014693000000000001,0.000232,63.3
923,GPU_4,4194304,561,14932,bad,subtraction,0.014695,0.0002345,62.655
924,GPU_4,4194304,320,20554,good,subtraction,0.0146775,0.000224,65.46000000000001
925,GPU_4,4194304,65,65397,good,subtraction,0.014683499999999999,0.0002115,69.485
926,GPU_4,4194304,864,8704,good,subtraction,0.0146935,0.000229,64.25
927,GPU_4,4194304,544,12757,good,subtraction,0.014688,0.00022449999999999998,65.485
928,GPU_4,4194304,128,63705,good,subtraction,0.014674,0.00026599999999999996,55.165
929,GPU_4,4194304,66,64796,bad,subtraction,0.014688,0.00021050000000000002,69.77
930,GPU_4,4194304,724,8406,bad,subtraction,0.014685,0.0002225,65.91
931,GPU_4,4194304,65,64845,good,subtraction,0.0146845,0.000209,70.335
932,GPU_4,4194304,702,11801,bad,subtraction,0.01468,0.00024150000000000002,60.855000000000004
933,GPU_4,4194304,751,7519,bad,subtraction,0.0146765,0.00021950000000000002,66.785
934,GPU_4,4194304,480,14409,good,subtraction,0.014684,0.000223,65.875
935,GPU_4,4194304,422,15963,bad,subtraction,0.014695,0.0002255,65.12
936,GPU_4,4194304,656,7472,bad,subtraction,0.0146775,0.00021050000000000002,69.69
937,GPU_4,4194304,252,18569,bad,subtraction,0.0146915,0.00021,69.91499999999999
938,GPU_4,4194304,608,8147,good,subtraction,0.0147075,0.000211,69.75
939,GPU_4,4194304,288,15674,good,subtraction,0.014744,0.00020800000000000001,70.86500000000001
940,GPU_4,4194304,864,7808,good,subtraction,0.014685,0.00022449999999999998,65.43
941,GPU_4,4194304,832,7664,good,subtraction,0.0146855,0.000221,66.405
942,GPU_4,4194304,989,6790,bad,subtraction,0.014683,0.000222,66.215
943,GPU_4,4194304,576,14289,good,subtraction,0.014685,0.0002325,63.18
944,GPU_4,4194304,931,7814,bad,subtraction,0.014683499999999999,0.00022649999999999998,64.755
945,GPU_4,4194304,608,10619,good,subtraction,0.014711,0.000221,66.56
946,GPU_4,4194304,640,8771,good,subtraction,0.014711,0.0002145,68.455
947,GPU_4,4194304,448,18105,good,subtraction,0.014701,0.0002315,63.5
948,GPU_4,4194304,1016,6954,bad,subtraction,0.014682,0.00022449999999999998,65.36
949,GPU_4,4194304,640,12459,good,subtraction,0.01469,0.00023,63.87
950,GPU_4,4194304,128,62149,good,subtraction,0.0146935,0.000263,55.955
951,GPU_4,4194304,221,36466,bad,subtraction,0.014673499999999999,0.000241,60.855000000000004
952,GPU_4,4194304,1017,8045,bad,subtraction,0.014723,0.0002315,63.58
953,GPU_4,4194304,248,28013,bad,subtraction,0.014707000000000001,0.000227,64.85499999999999
954,GPU_4,4194304,704,6107,good,subtraction,0.014688,0.000206,71.2
955,GPU_4,4194304,235,30084,bad,subtraction,0.0146855,0.00023050000000000002,63.8
956,GPU_4,4194304,65,64743,good,subtraction,0.0146835,0.00021,70.06
957,GPU_4,4194304,704,8179,good,subtraction,0.0147235,0.00022,66.965
958,GPU_4,4194304,224,30151,good,subtraction,0.014709,0.000228,64.58500000000001
959,GPU_4,4194304,1001,6803,bad,subtraction,0.014724000000000001,0.0002225,66.03999999999999
960,GPU_4,4194304,225,30620,bad,subtraction,0.0147055,0.0002295,64.16
