Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
77,GPU_4,184,672,1,good,multiplication,0.0239885,6e-06,3956.59
78,GPU_4,185,623,1,bad,multiplication,0.024521,8.5e-06,3127.92
79,GPU_4,186,832,2,good,multiplication,0.0253585,6e-06,4064.275
80,GPU_4,187,814,2,bad,multiplication,0.025252,6e-06,4120.785
81,GPU_4,190,928,1,good,multiplication,0.026517,6e-06,4132.975
82,GPU_4,191,350,1,bad,multiplication,0.026890999999999998,6.5000000000000004e-06,4133.635
83,GPU_4,193,320,2,good,multiplication,0.027756,6e-06,4428.32
84,GPU_4,194,1024,1,good,multiplication,0.028232,6e-06,4445.9400000000005
85,GPU_4,195,416,1,good,multiplication,0.030842,6.5000000000000004e-06,4836.21
86,GPU_4,196,916,2,bad,multiplication,0.029075999999999998,6e-06,4707.905000000001
87,GPU_4,197,777,1,bad,multiplication,0.030092,6.5000000000000004e-06,4555.1
88,GPU_4,198,1024,2,good,multiplication,0.030004999999999997,6.5000000000000004e-06,4727.395
89,GPU_4,199,896,1,good,multiplication,0.030458,6e-06,4881.09
90,GPU_4,200,512,2,good,multiplication,0.030784,6e-06,4997.435
91,GPU_4,201,68,4,bad,multiplication,0.031356,6e-06,4912.48
92,GPU_4,203,320,1,good,multiplication,0.032445,6.5000000000000004e-06,5100.71
93,GPU_4,204,960,2,good,multiplication,0.032798,6e-06,5299.745000000001
94,GPU_4,205,992,2,good,multiplication,0.037350999999999995,6.5000000000000004e-06,5787.405
95,GPU_4,207,1011,2,bad,multiplication,0.034253500000000006,6e-06,5395.264999999999
96,GPU_4,208,352,2,good,multiplication,0.0345925,6e-06,5487.94
97,GPU_4,209,672,1,good,multiplication,0.0353545,6e-06,5579.9400000000005
98,GPU_4,210,672,2,good,multiplication,0.036033499999999996,6e-06,5716.615
99,GPU_4,211,960,2,good,multiplication,0.03633,6.5000000000000004e-06,5665.285
100,GPU_4,213,768,1,good,multiplication,0.0373385,6e-06,5908.03
101,GPU_4,214,795,1,bad,multiplication,0.037926,6e-06,6272.46
102,GPU_4,215,864,1,good,multiplication,0.038403,6e-06,6046.775
103,GPU_4,216,692,1,bad,multiplication,0.0387895,6e-06,6264.83
104,GPU_4,217,850,2,bad,multiplication,0.03956,6e-06,6307.549999999999
105,GPU_4,218,1024,1,good,multiplication,0.040117,6e-06,6412.9349999999995
106,GPU_4,219,832,2,good,multiplication,0.0406435,6.5000000000000004e-06,6228.405000000001
107,GPU_4,220,448,1,good,multiplication,0.041162500000000005,6e-06,6649.86
108,GPU_4,221,864,1,good,multiplication,0.041827500000000004,6e-06,6739.225
109,GPU_4,222,201,3,bad,multiplication,0.0424545,6e-06,6874.8099999999995
110,GPU_4,223,768,1,good,multiplication,0.042983999999999994,6e-06,6682.835
111,GPU_4,225,215,3,bad,multiplication,0.044097,6.5000000000000004e-06,6697.395
112,GPU_4,226,306,1,bad,multiplication,0.044734499999999996,6e-06,7170.6849999999995
113,GPU_4,227,512,1,good,multiplication,0.045344999999999996,6e-06,7231.555
114,GPU_4,228,800,1,good,multiplication,0.045972,6e-06,7352.485000000001
115,GPU_4,229,352,1,good,multiplication,0.0465275,6e-06,7421.535
116,GPU_4,230,704,1,good,multiplication,0.0472995,6e-06,8056.365
117,GPU_4,231,125,2,bad,multiplication,0.048238,6e-06,7654.09
118,GPU_4,233,256,1,good,multiplication,0.049149,6e-06,7978.76
119,GPU_4,234,96,6,good,multiplication,0.050044,6e-06,8556.985
120,GPU_4,235,864,1,good,multiplication,0.050361,6e-06,8501.89
121,GPU_4,236,640,2,good,multiplication,0.0509285,6e-06,8501.685
122,GPU_4,237,617,2,bad,multiplication,0.0516015,6e-06,8248.825
123,GPU_4,238,931,1,bad,multiplication,0.052431500000000006,6e-06,8737.564999999999
124,GPU_4,239,192,3,good,multiplication,0.053948499999999996,6e-06,9135.32
125,GPU_4,240,352,1,good,multiplication,0.05361,6e-06,9094.119999999999
126,GPU_4,241,576,2,good,multiplication,0.05989,6e-06,9476.675
127,GPU_4,243,224,2,good,multiplication,0.0558545,6e-06,8889.515
128,GPU_4,244,910,1,bad,multiplication,0.056439,6e-06,9024.25
129,GPU_4,246,349,1,bad,multiplication,0.058075,6.5000000000000004e-06,8904.005000000001
130,GPU_4,248,832,2,good,multiplication,0.059081499999999995,6e-06,9348.380000000001
131,GPU_4,249,256,1,good,multiplication,0.060265,6e-06,9707.635
132,GPU_4,250,1024,2,good,multiplication,0.0609435,6e-06,9842.880000000001
133,GPU_4,251,843,2,bad,multiplication,0.0617235,6e-06,9891.895
134,GPU_4,256,432,2,bad,multiplication,0.0737705,6e-06,11952.375
135,GPU_4,257,288,2,good,multiplication,0.06665299999999999,6e-06,10849.665
136,GPU_4,259,66,5,bad,multiplication,0.06843450000000001,6.5000000000000004e-06,10641.98
137,GPU_4,260,32,16,good,multiplication,0.06897700000000001,0.000206,334.61
138,GPU_4,261,832,1,good,multiplication,0.0702585,6e-06,11064.630000000001
139,GPU_4,262,1017,1,bad,multiplication,0.07143250000000001,6e-06,11631.42
140,GPU_4,263,301,1,bad,multiplication,0.072154,6e-06,12121.765
141,GPU_4,264,238,2,bad,multiplication,0.0725115,6e-06,11563.810000000001
142,GPU_4,266,1024,1,good,multiplication,0.0748795,6e-06,11941.585
143,GPU_4,267,256,2,good,multiplication,0.0758325,6e-06,12379.005000000001
144,GPU_4,268,384,1,good,multiplication,0.07674049999999999,6e-06,12329.86
145,GPU_4,271,192,3,good,multiplication,0.0802225,6e-06,12955.915
146,GPU_4,272,480,1,good,multiplication,0.0798605,6e-06,12510.154999999999
147,GPU_4,273,161,2,bad,multiplication,0.0891325,8.5e-06,10992.375
148,GPU_4,274,350,2,bad,multiplication,0.08294750000000001,6.5000000000000004e-06,13115.029999999999
149,GPU_4,275,352,1,good,multiplication,0.08405850000000001,6e-06,13335.494999999999
