Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
1,GPU_5,1014,568,4,bad,addition,4.876799999999999,0.023568,206.925
2,GPU_5,1027,480,5,good,addition,4.4525120000000005,0.022336,201.86
3,GPU_5,1040,544,4,good,addition,4.516864,0.019903999999999998,227.14
4,GPU_5,1065,502,6,bad,addition,4.457472,0.02376,187.615
5,GPU_5,1077,68,16,bad,addition,4.912272,0.024688,199.625
6,GPU_5,1090,881,4,bad,addition,4.50312,0.019856,244.33999999999997
7,GPU_5,1106,160,11,good,addition,4.454912,0.027136,165.075
8,GPU_5,1134,320,6,good,addition,4.589568,0.025552,179.76999999999998
9,GPU_5,1154,224,8,good,addition,4.4569600000000005,0.02528,176.32999999999998
10,GPU_5,1167,104,22,bad,addition,4.495872,0.021792,209.385
11,GPU_5,1189,920,2,bad,addition,4.596736,0.026736,172.03500000000003
12,GPU_5,1211,256,8,good,addition,4.436992,0.020336,236.435
13,GPU_5,1212,872,3,bad,addition,4.644864,0.023376,198.72
14,GPU_5,1219,288,7,good,addition,4.436992,0.021024,234.82
15,GPU_5,1240,66,23,bad,addition,4.481024,0.027568,163.235
16,GPU_5,1276,64,37,good,addition,4.489216,0.02432,189.66500000000002
17,GPU_5,1286,352,7,good,addition,4.443136,0.026272,170.79000000000002
18,GPU_5,1295,800,4,good,addition,4.9187840000000005,0.023615999999999998,211.23000000000002
19,GPU_5,1307,736,4,good,addition,4.4364799999999995,0.022047999999999998,207.735
20,GPU_5,1309,325,9,bad,addition,4.463616,0.020784,214.76
21,GPU_5,1312,236,7,bad,addition,4.436992,0.018112,263.235
22,GPU_5,1327,338,8,bad,addition,4.717568,0.028784,164.615
23,GPU_5,1334,864,2,good,addition,4.626944,0.023552,198.84
24,GPU_5,1336,911,3,bad,addition,4.437536,0.020288,242.11
25,GPU_5,1367,512,5,good,addition,4.435456,0.025936,173.375
26,GPU_5,1370,288,10,good,addition,4.455439999999999,0.018608,252.585
27,GPU_5,1373,409,7,bad,addition,4.621408,0.021712,212.765
28,GPU_5,1388,480,5,good,addition,4.545024,0.021184,214.755
29,GPU_5,1389,704,3,good,addition,4.448256000000001,0.025904,174.04500000000002
30,GPU_5,1390,288,10,good,addition,4.434944,0.024704,181.10000000000002
31,GPU_5,1399,992,4,good,addition,4.726272,0.021920000000000002,215.97
32,GPU_5,1406,736,2,good,addition,4.56704,0.029151999999999997,156.65
33,GPU_5,1411,864,4,good,addition,4.469248,0.023584,192.02999999999997
34,GPU_5,1413,384,5,good,addition,4.4631039999999995,0.024064000000000002,185.515
35,GPU_5,1414,256,7,good,addition,4.435968,0.022384,198.18
36,GPU_5,1447,410,6,bad,addition,4.435968,0.02536,175.26999999999998
37,GPU_5,1468,671,3,bad,addition,4.56704,0.020527999999999998,224.565
38,GPU_5,1493,659,6,bad,addition,4.486656,0.021712000000000002,239.805
39,GPU_5,1496,863,4,bad,addition,4.435456,0.023792,188.215
40,GPU_5,1500,1008,2,bad,addition,4.540928,0.021968,232.435
41,GPU_5,1507,544,4,good,addition,4.685824,0.02352,199.095
42,GPU_5,1550,144,12,bad,addition,4.901376000000001,0.028943999999999998,169.82
43,GPU_5,1552,691,3,bad,addition,4.447744,0.021648,205.45499999999998
44,GPU_5,1561,161,20,bad,addition,4.4943360000000006,0.027216,165.495
45,GPU_5,1589,192,12,good,addition,4.578304,0.022784,201.07
46,GPU_5,1611,362,7,bad,addition,4.435968,0.024607999999999998,180.64
47,GPU_5,1614,422,4,bad,addition,4.4364799999999995,0.023503999999999997,188.76
48,GPU_5,1635,514,5,bad,addition,4.6080000000000005,0.02528,182.29500000000002
49,GPU_5,1720,562,8,bad,addition,4.747776,0.022048,215.685
50,GPU_5,1731,596,3,bad,addition,4.639232,0.030064,159.115
51,GPU_5,1746,994,3,bad,addition,4.535296,0.027392,165.59
52,GPU_5,1767,489,5,bad,addition,4.438016,0.018928,250.93
53,GPU_5,1768,544,7,good,addition,4.5440000000000005,0.02232,228.7
54,GPU_5,1770,928,2,good,addition,4.629504000000001,0.024016000000000003,192.72
55,GPU_5,1782,570,7,bad,addition,4.734048,0.02504,189.07
56,GPU_5,1807,896,6,good,addition,4.749312,0.019616,254.56
57,GPU_5,1809,512,5,good,addition,4.443168,0.023392000000000003,191.23000000000002
58,GPU_5,1821,128,17,good,addition,4.465664,0.024736,180.64
59,GPU_5,1839,224,12,good,addition,4.6612480000000005,0.024768,188.325
60,GPU_5,1886,1004,3,bad,addition,4.6382080000000006,0.02256,205.54
61,GPU_5,1924,340,7,bad,addition,4.545536,0.021136000000000002,215.695
62,GPU_5,1933,544,4,good,addition,4.596224,0.024863999999999997,186.305
63,GPU_5,1934,696,6,bad,addition,4.6075040000000005,0.029504,156.885
64,GPU_5,1942,64,48,good,addition,4.438016,0.031296000000000004,143.87
65,GPU_5,1949,480,6,good,addition,4.657248,0.029616,157.255
66,GPU_5,1963,160,13,good,addition,4.594688,0.023136,209.495
67,GPU_5,1977,1015,3,bad,addition,4.620288,0.021616,218.05
68,GPU_5,1978,648,6,bad,addition,4.437504000000001,0.02112,213.995
69,GPU_5,1996,701,5,bad,addition,4.507152,0.030448000000000003,154.825
70,GPU_5,2012,896,3,good,addition,4.626944,0.021104,224.33999999999997
71,GPU_5,2051,992,4,good,addition,4.442112,0.026992000000000002,164.95999999999998
72,GPU_5,2129,608,5,good,addition,4.602368,0.0204,226.03
73,GPU_5,2160,448,8,good,addition,4.442128,0.0216,210.785
74,GPU_5,2163,448,6,good,addition,4.521472,0.026799999999999997,168.92000000000002
75,GPU_5,2186,1006,4,bad,addition,4.4672,0.026048,174.785
76,GPU_5,2207,160,19,good,addition,4.907184,0.023888,208.105
77,GPU_5,2213,352,14,good,addition,4.44112,0.024031999999999998,184.925
78,GPU_5,2235,96,26,good,addition,4.459008000000001,0.027152,166.465
79,GPU_5,2248,728,5,bad,addition,4.43904,0.026175999999999998,171.29500000000002
80,GPU_5,2261,787,5,bad,addition,4.438016,0.024144,192.875
81,GPU_5,2275,544,8,good,addition,4.599824,0.027375999999999998,171.64999999999998
82,GPU_5,2286,825,5,bad,addition,4.5475840000000005,0.025152,189.43
83,GPU_5,2289,640,4,good,addition,4.5163519999999995,0.026864,168.54500000000002
84,GPU_5,2304,608,5,good,addition,4.43752,0.026032,171.87
85,GPU_5,2309,864,3,good,addition,4.437552,0.024768,188.93
86,GPU_5,2375,500,5,bad,addition,4.436992,0.028816,154.46
87,GPU_5,2390,224,20,good,addition,4.438528,0.023871999999999997,203.65
88,GPU_5,2401,480,6,good,addition,4.547616,0.029744,153.07999999999998
89,GPU_5,2410,768,7,good,addition,4.484096,0.023584,196.37
90,GPU_5,2456,1024,4,good,addition,4.5291999999999994,0.02608,174.945
91,GPU_5,2490,32,105,good,addition,4.438016,0.02504,177.37
92,GPU_5,2533,425,7,bad,addition,4.437504000000001,0.027200000000000002,168.175
93,GPU_5,2549,239,17,bad,addition,4.436992,0.024832,178.69
94,GPU_5,2586,256,19,good,addition,4.491776,0.024736,193.47500000000002
95,GPU_5,2621,224,12,good,addition,4.482048,0.027968,162.155
96,GPU_5,2654,992,3,good,addition,4.8650400000000005,0.025328000000000003,208.53000000000003
97,GPU_5,2691,188,23,bad,addition,4.498431999999999,0.030016,154.47
98,GPU_5,2715,640,10,good,addition,4.727296,0.026192,180.965
99,GPU_5,2775,224,18,good,addition,4.548688,0.023696000000000002,192.625
100,GPU_5,2861,448,8,good,addition,4.438528,0.02864,177.2
101,GPU_5,2899,352,15,good,addition,4.438016,0.030496,145.72500000000002
102,GPU_5,2911,992,5,good,addition,4.76168,0.037248,130.805
103,GPU_5,2925,512,7,good,addition,4.456,0.02704,167.185
104,GPU_5,2938,529,10,bad,addition,4.4376,0.031008,152.465
105,GPU_5,2984,576,8,good,addition,4.437504000000001,0.028352,158.82999999999998
106,GPU_5,2998,707,5,bad,addition,4.494848,0.028544,158.785
107,GPU_5,3009,733,6,bad,addition,4.439552,0.027456,170.065
108,GPU_5,3022,224,17,good,addition,4.515936,0.026448,170.91500000000002
109,GPU_5,3027,637,7,bad,addition,4.728832000000001,0.029376,160.955
110,GPU_5,3059,448,7,good,addition,4.447232,0.031104,143.2
111,GPU_5,3121,842,6,bad,addition,4.45288,0.031776,147.64
112,GPU_5,3142,181,30,bad,addition,4.5312,0.026959999999999998,171.78
113,GPU_5,3166,960,7,good,addition,4.477952,0.03,149.935
114,GPU_5,3224,726,7,bad,addition,4.506704,0.025632000000000002,182.665
115,GPU_5,3246,726,8,bad,addition,4.6203199999999995,0.03152,146.89499999999998
116,GPU_5,3251,439,15,bad,addition,4.85536,0.03048,159.01
117,GPU_5,3261,813,7,bad,addition,4.437664,0.025872,177.10000000000002
118,GPU_5,3318,773,10,bad,addition,4.4503520000000005,0.029984,148.435
119,GPU_5,3329,884,8,bad,addition,4.437504000000001,0.031664,140.325
120,GPU_5,3370,912,4,bad,addition,4.799056,0.033024,145.79000000000002
121,GPU_5,3374,960,8,good,addition,4.628992,0.025536,186.615
122,GPU_5,3391,966,6,bad,addition,4.5537279999999996,0.026032,181.27499999999998
123,GPU_5,3406,280,25,bad,addition,4.519424000000001,0.033248,137.83
124,GPU_5,3459,96,62,good,addition,4.4364799999999995,0.027408000000000002,165.42000000000002
125,GPU_5,3491,253,21,bad,addition,4.461568,0.02816,165.665
126,GPU_5,3601,32,198,good,addition,4.436992,0.027488,179.11
127,GPU_5,3653,415,12,bad,addition,4.752384,0.036000000000000004,132.035
128,GPU_5,3754,672,8,good,addition,4.774912,0.030352,157.27499999999998
129,GPU_5,3795,732,8,bad,addition,4.460592,0.029632,150.54000000000002
130,GPU_5,3811,672,8,good,addition,4.644864,0.029887999999999998,155.935
131,GPU_5,3891,480,12,good,addition,4.459008000000001,0.030176,147.77
132,GPU_5,3978,352,12,good,addition,4.4468,0.03144,141.565
133,GPU_5,3986,256,32,good,addition,4.478992,0.03256,137.58499999999998
134,GPU_5,4064,352,13,good,addition,4.44672,0.032032000000000005,147.825
135,GPU_5,4259,395,13,bad,addition,4.554288,0.027008,171.025
136,GPU_5,4311,319,23,bad,addition,4.571136,0.034096,134.225
137,GPU_5,4316,832,12,good,addition,4.452351999999999,0.0276,163.45499999999998
138,GPU_5,4556,640,15,good,addition,4.512848,0.036784,123.09
139,GPU_5,4566,403,18,bad,addition,4.574736,0.042768,109.94
140,GPU_5,4581,127,70,bad,addition,4.573232,0.035488,128.9
141,GPU_5,4594,480,16,good,addition,4.910095999999999,0.03288,149.99
142,GPU_5,4596,325,24,bad,addition,5.059104,0.029552000000000002,171.41
143,GPU_5,4640,845,12,bad,addition,4.4666879999999995,0.0264,169.615
144,GPU_5,4807,736,10,good,addition,4.859952,0.031936,152.34500000000003
145,GPU_5,5048,608,14,good,addition,4.481088,0.029983999999999997,149.89499999999998
146,GPU_5,5065,320,17,good,addition,4.494848,0.029088,172.83
